ProductType,Model,Manufacturer
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a40,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,pavilion 14-ce3xxx,hp
laptop,15s-fq1xxx,hp
laptop,probook 450 g3,hp
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,"macbookpro14,2/a1706",apple
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
smartphone,sm-a217f,samsung
smartphone,galaxy a20e,samsung
laptop,elitebook 830 g5,hp
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
smartphone,sm-a217f,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
smartphone,sm-a217f,samsung
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 850 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g2,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a326b,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,sm-a217f,samsung
laptop,elitebook 830 g6,hp
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,probook 430 g6,hp
laptop,probook 430 g6,hp
smartphone,sm-a217f,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a326b,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,sm-a217f,samsung
smartphone,galaxy a20e,samsung
smartphone,sm-a217f,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,elitebook 830 g6,hp
laptop,probook 430 g6,hp
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,elitebook 830 g5,hp
smartphone,sm-a217f,samsung
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
smartphone,sm-a217f,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,elitebook 830 g5,hp
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,probook 640 g8,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 830 g5,hp
smartphone,sm-a217f,samsung
laptop,elitebook 830 g5,hp
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a40,samsung
smartphone,galaxy a40,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,sm-a217f,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,elitebook 830 g5,hp
smartphone,galaxy a20e,samsung
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,galaxy a20e,samsung
smartphone,sm-a217f,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,elitebook 820 g3,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 830 g5,hp
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,sm-a326b,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
smartphone,galaxy a40,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 840 g6,hp
smartphone,galaxy a20e,samsung
smartphone,galaxy a40,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 850 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 850 g3,hp
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,travelmate p259-g2-m,acer
laptop,travelmate p2510-g2-m,acer
laptop,travelmate p259-m,acer
laptop,travelmate p459-g2-m,acer
laptop,travelmate p259-g2-m,acer
laptop,travelmate p259-g2-m,acer
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,travelmate p259-g2-m,acer
laptop,elitebook 830 g7 notebook pc,hp
laptop,travelmate p259-g2-m,acer
laptop,elitebook 820 g1,hp
laptop,probook 440 g7,hp
laptop,probook 440 g7,hp
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,probook 440 g7,hp
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,probook 440 g7,hp
laptop,probook 440 g7,hp
laptop,probook 440 g7,hp
laptop,probook 440 g7,hp
laptop,elitebook 820 g1,hp
laptop,probook 440 g7,hp
laptop,probook 440 g7,hp
laptop,probook 440 g7,hp
laptop,probook 440 g7,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g5,hp
laptop,elitebook 830 g6,hp
laptop,elitebook 830 g6,hp
laptop,probook 440 g7,hp
laptop,probook 440 g7,hp
laptop,probook 440 g7,hp
laptop,probook 440 g7,hp
laptop,probook 440 g7,hp
laptop,probook 440 g7,hp
laptop,probook 440 g7,hp
laptop,latitude e7470,dell
laptop,latitude e7270,dell
laptop,latitude e7270,dell
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,thinkpad t470s w10dg,lenovo
laptop,thinkpad x270 w10dg,lenovo
laptop,latitude e7470,dell
laptop,thinkpad x270 w10dg,lenovo
smartphone,galaxy a20e,samsung
smartphone,galaxy j3(2017),samsung
smartphone,galaxy j3(2017),samsung
laptop,thinkpad t460,lenovo
laptop,thinkpad t470s w10dg,lenovo
laptop,thinkpad t480s,lenovo
laptop,thinkpad t470,lenovo
laptop,thinkpad t470,lenovo
smartphone,galaxy j3(2017),samsung
smartphone,galaxy j3(2017),samsung
smartphone,galaxy j3(2017),samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,thinkpad t460,lenovo
laptop,thinkpad t490,lenovo
laptop,thinkpad t480s,lenovo
laptop,thinkpad t480s,lenovo
laptop,thinkpad t480s,lenovo
laptop,thinkpad t480s,lenovo
laptop,probook 440 g7,hp
laptop,probook 440 g7,hp
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,probook 440 g7,hp
laptop,tecra z40-c,toshiba
laptop,elitebook 830 g7 notebook pc,hp
laptop,probook 440 g7,hp
laptop,probook 440 g7,hp
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,galaxy a40,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
all in one,"imac14,2/a1419",apple
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,elitebook 840 g8 notebook pc,hp
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,"macbookair9,1/a2179",apple
smartphone,galaxy a40,samsung
smartphone,sm-a217f,samsung
laptop,probook 440 g7,hp
laptop,probook 440 g7,hp
all in one,"imac17,1/a1419",apple
smartphone,sm-a217f,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
smartphone,galaxy a20e,samsung
laptop,elitebook 830 g5,hp
laptop,"macbookpro15,2/a1989",apple
laptop,elitebook 830 g7 notebook pc,hp
smartphone,sm-a325f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
laptop,elitebook 850 g1,hp
laptop,elitebook 840 g8 notebook pc,hp
laptop,probook 440 g5,hp
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
laptop,elitebook 840 g8 notebook pc,hp
laptop,latitude 3440,dell
laptop,latitude e5440,dell
smartphone,sm-a326b,samsung
smartphone,sm-a217f,samsung
laptop,elitebook 840 g8 notebook pc,hp
all in one,"imac16,2/a1418",apple
smartphone,sm-a217f,samsung
laptop,probook 440 g3,hp
laptop,probook 440 g3,hp
laptop,probook 440 g3,hp
laptop,probook 440 g3,hp
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a326b,samsung
smartphone,sm-a217f,samsung
laptop,unidentified system,dell
laptop,elitebook 840 g6,hp
laptop,latitude 3460,dell
laptop,latitude 3450,dell
laptop,latitude 3450,dell
laptop,thinkpad t480s,lenovo
laptop,thinkpad x270,lenovo
laptop,thinkpad e595,lenovo
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,moto e (4) plus,motorola
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
laptop,probook 440 g3,hp
laptop,probook 440 g3,hp
smartphone,moto g6 play,motorola
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
laptop,system vostro 3450,dell
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
all in one,"imac13,2/a1419",apple
all in one,"imac14,2/a1419",apple
smartphone,sm-a217f,samsung
laptop,ux303ua,asus
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,galaxy j4+,samsung
smartphone,galaxy j4+,samsung
smartphone,galaxy j4+,samsung
smartphone,galaxy j4+,samsung
smartphone,galaxy j4+,samsung
smartphone,galaxy j4+,samsung
smartphone,galaxy j4+,samsung
smartphone,galaxy j4+,samsung
smartphone,galaxy j4+,samsung
smartphone,galaxy j4+,samsung
smartphone,galaxy j4+,samsung
smartphone,galaxy j4+,samsung
laptop,travelmate p259-g2-m,acer
laptop,travelmate p259-g2-m,acer
laptop,travelmate p259-g2-m,acer
laptop,travelmate p259-m,acer
smartphone,galaxy j4+,samsung
smartphone,galaxy j4+,samsung
smartphone,galaxy j4+,samsung
laptop,travelmate p259-g2-m,acer
laptop,travelmate p259-g2-m,acer
all in one,"imac17,1/a1419",apple
all in one,"imac13,2/a1419",apple
smartphone,sm-a326b,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
laptop,travelmate p259-g2-m,acer
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
laptop,travelmate p259-g2-m,acer
laptop,thinkpad e560,lenovo
all in one,"imac13,2/a1419",apple
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
all in one,"imac14,2/a1419",apple
laptop,thinkpad e580,lenovo
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
all in one,"imac13,2/a1419",apple
all in one,"imac18,3/a1419",apple
laptop,thinkpad e580,lenovo
all in one,"imac14,2/a1419",apple
all in one,"imac17,1/a1419",apple
all in one,"imac17,1/a1419",apple
all in one,"imac13,2/a1419",apple
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,galaxy a20e,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
laptop,xps 13 9360,dell
laptop,thinkpad x260,lenovo
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,galaxy j4+,samsung
all in one,"imac14,1/a1418",apple
all in one,"imac16,2/a1418",apple
laptop,250 g5 notebook pc,hp
all in one,"imac13,1/a1418",apple
laptop,250 g5 notebook pc,hp
laptop,250 g5 notebook pc,hp
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
laptop,pavilion 15 notebook pc,hp
all in one,"imac13,1/a1418",apple
all in one,"imac14,1/a1418",apple
all in one,"imac13,1/a1418",apple
all in one,"imac14,1/a1418",apple
all in one,"imac14,1/a1418",apple
laptop,pavilion 15 notebook pc,hp
laptop,"macbookpro14,2/a1706",apple
laptop,pavilion 15 notebook pc,hp
laptop,250 g5 notebook pc,hp
laptop,"macbookpro13,3/a1707",apple
laptop,notebook,hp
laptop,thinkpad x260,lenovo
laptop,pavilion 15 notebook pc,hp
laptop,notebook,hp
laptop,compaq 15 notebook pc,hp
laptop,travelmate p259-m,acer
all in one,"imac14,3/a1418",apple
all in one,"imac14,1/a1418",apple
all in one,"imac13,1/a1418",apple
laptop,probook 650 g5,hp
all in one,"imac14,1/a1418",apple
all in one,"imac18,2/a1418",apple
all in one,"imac14,1/a1418",apple
laptop,probook 430 g6,hp
laptop,15 notebook pc,hp
laptop,pavilion notebook,hp
laptop,pavilion sleekbook 15,hp
laptop,250 g3 notebook pc,hp
all in one,"imac14,2/a1419",apple
laptop,probook 450 g6,hp
smartphone,galaxy note10,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
laptop,elitebook 840 g3,hp
laptop,probook 450 g5,hp
all in one,"imac14,1/a1418",apple
laptop,elitebook 840 g4 pds06988,hp
laptop,probook 450 g5,hp
laptop,elitebook 840 g4,hp
laptop,latitude 5480,dell
laptop,elitebook 850 g5,hp
laptop,elitebook 850 g5,hp
laptop,elitebook 850 g5,hp
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
laptop,elitebook 840 g4,hp
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
laptop,elitebook 840 g4,hp
laptop,elitebook 840 g4,hp
laptop,elitebook 840 g3,hp
laptop,250 g6 notebook pc,hp
laptop,250 g6 notebook pc,hp
smartphone,iphone 7 plus black,apple
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
laptop,250 g6 notebook pc,hp
laptop,250 g6 notebook pc,hp
laptop,250 g6 notebook pc,hp
laptop,250 g6 notebook pc,hp
laptop,elitebook 850 g5,hp
laptop,elitebook 850 g5,hp
laptop,elitebook 850 g5,hp
laptop,"macbookpro14,1/a1708",apple
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,sm-a217f,samsung
smartphone,galaxy note8,samsung
laptop,latitude 5490,dell
laptop,"macbookpro5,5/a1278",apple
smartphone,sm-a217f,samsung
laptop,elitebook 850 g6,hp
laptop,250 g6 notebook pc,hp
tablet,ipad air space gray,apple
tablet,ipad 6 space grey,apple
laptop,250 g6 notebook pc,hp
laptop,250 g6 notebook pc,hp
laptop,250 g6 notebook pc,hp
tablet,ipad 5 black,apple
laptop,250 g6 notebook pc,hp
laptop,250 g6 notebook pc,hp
laptop,250 g6 notebook pc,hp
laptop,250 g6 notebook pc,hp
tablet,ipad air space gray,apple
laptop,probook 450 g5,hp
tablet,ipad 7 black,apple
laptop,250 g6 notebook pc,hp
laptop,255 g7 notebook pc,hp
laptop,250 g7 notebook pc,hp
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
laptop,pavilion notebook,hp
laptop,250 g6 notebook pc,hp
laptop,250 g6 notebook pc,hp
laptop,250 g6 notebook pc,hp
laptop,250 g6 notebook pc,hp
laptop,250 g6 notebook pc,hp
laptop,250 g6 notebook pc,hp
laptop,15-bs1xx,hp
laptop,250 g6 notebook pc,hp
laptop,zbook 14u g4,hp
laptop,250 g7 notebook pc,hp
laptop,250 g6 notebook pc,hp
laptop,notebook,hp
laptop,250 g7 notebook pc,hp
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab4 10.1,samsung
laptop,elitebook 850 g5,hp
laptop,elitebook 850 g5,hp
tablet,galaxy tab4 10.1,samsung
tablet,galaxy tab4 10.1,samsung
laptop,elitebook 850 g5,hp
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
laptop,"macbookpro14,2/a1706",apple
laptop,"macbookpro14,2/a1706",apple
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
laptop,notebook,hp
laptop,pavilion sleekbook 15,hp
laptop,"macbookpro14,2/a1706",apple
laptop,latitude 7420,dell
laptop,x540la,asus
laptop,latitude 5420,dell
tablet,galaxy tab a (2016),samsung
laptop,thinkpad e14,lenovo
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
laptop,precision 3541,dell
laptop,latitude 5400,dell
laptop,"macbookpro14,2/a1706",apple
laptop,aspire e5-772,acer
laptop,"macbookpro16,2/a2251",apple
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
laptop,latitude 3190,dell
laptop,xps 13 9365,dell
tablet,galaxy tab a (2016),samsung
laptop,latitude e5570,dell
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
laptop,thinkpad x270 w10dg,lenovo
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
laptop,thinkpad e550,lenovo
laptop,thinkpad t560,lenovo
laptop,thinkpad t470 w10dg,lenovo
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
laptop,vostro 14 5410,dell
tablet,galaxy tab a (2016),samsung
laptop,latitude 5500,dell
laptop,latitude 5490,dell
laptop,latitude 5500,dell
laptop,vostro 5502,dell
laptop,xps 13 9360,dell
laptop,thinkpad t460,lenovo
laptop,g5 5590,dell
laptop,thinkpad e570,lenovo
laptop,thinkpad p50,lenovo
laptop,latitude e7470,dell
laptop,xps 15 9560,dell
laptop,pavilion notebook,hp
laptop,probook 450 g6,hp
laptop,latitude 5490,dell
laptop,probook 450 g6,hp
laptop,vostro 15 3515,dell
laptop,thinkpad 13 2nd gen,lenovo
laptop,latitude e7470,dell
tablet,galaxy tab a (2016),samsung
laptop,latitude 3190,dell
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
laptop,latitude 7280,dell
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
laptop,latitude e7470,dell
laptop,latitude e7450,dell
laptop,250 g6 notebook pc,hp
laptop,inspiron 5580,dell
laptop,elitebook 830 g5,hp
tablet,sm-t500,samsung
laptop,latitude 7400,dell
laptop,latitude 3470,dell
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
laptop,"macbookpro14,1/a1708",apple
laptop,latitude e5470,dell
tablet,sm-t500,samsung
tablet,galaxy tab a (2016),samsung
laptop,"macbookpro15,2/a1989",apple
laptop,aspire e5-511,acer
laptop,250 g6 notebook pc,hp
laptop,thinkpad t470 w10dg,lenovo
laptop,latitude 5410,dell
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
laptop,xps 13 9370,dell
laptop,elitebook 840 g6,hp
laptop,thinkpad e560,lenovo
laptop,latitude 5480,dell
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
laptop,elitebook 820 g3,hp
tablet,galaxy tab a,samsung
tablet,galaxy tab a (2016),samsung
laptop,elitebook 820 g3,hp
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
tablet,sm-t500,samsung
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
laptop,latitude 3310 2-in-1,dell
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
tablet,galaxy tab a (2016),samsung
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
tablet,galaxy tab a (2016),samsung
laptop,latitude e5470,dell
laptop,latitude 3470,dell
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
laptop,elitebook 820 g3,hp
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
tablet,galaxy tab a (2016),samsung
laptop,probook 440 g3,hp
laptop,probook 450 g3,hp
